"Time","propulsion.port.alternatorVoltage.last","propulsion.port.boostPressure.last",fuel,"propulsion.port.oilPressure.last","propulsion.port.revolutions.last","propulsion.port.runTime.last","propulsion.port.temperature.last","propulsion.port.transmission.oilPressure.last","propulsion.port.transmission.oilTemperature.last","propulsion.starboard.alternatorVoltage.last","propulsion.starboard.boostPressure.last","propulsion.starboard.fuel.rate.last","propulsion.starboard.oilPressure.last","propulsion.starboard.revolutions.last","propulsion.starboard.runTime.last","propulsion.starboard.temperature.last","propulsion.starboard.transmission.oilPressure.last","propulsion.starboard.transmission.oilTemperature.last"
2021-10-25 13:38:15,28.1,0,0.0,140000.0,10.2,2270340.0,344.2,2443800.0,318.4,28.0,0,0.0,132000.0,10.2,2264040.0,343.2,2397500.0,318.5
2021-10-25 13:38:30,28.1,0,0.0,132000.0,9.9,2270340.0,344.2,2439500.0,318.0,27.9,0,0.0,132000.0,9.9,2264040.0,344.2,2372600.0,318.2
2021-10-25 13:38:45,28.1,0,0.0,136000.0,9.9,2270340.0,344.2,2427500.0,317.9,27.9,0,0.0,132000.0,10.0,2264040.0,343.2,2370700.0,318.1
2021-10-25 13:39:00,28.0,0,0.0,296000.0,16.9,2270340.0,343.2,2482300.0,318.1,27.8,0,0.0,280000.0,15.9,2264040.0,343.2,2444800.0,318.4
2021-10-25 13:39:15,28.1,0,0.0,136000.0,10.0,2270340.0,343.2,2430900.0,317.6,28.0,0,0.0,136000.0,10.0,2264040.0,343.2,2384100.0,317.9
2021-10-25 13:39:30,28.1,0,0.0,136000.0,9.9,2270340.0,343.2,2409000.0,317.3,27.9,0,0.0,136000.0,9.9,2264040.0,343.2,2406100.0,317.8
2021-10-25 13:39:45,28.1,0,0.0,140000.0,10.0,2270340.0,343.2,2439500.0,317.2,28.0,0,0.0,136000.0,9.9,2264040.0,343.2,2410000.0,317.7
2021-10-25 13:40:00,28.1,0,0.0,144000.0,10.0,2270340.0,343.2,2444000.0,317.1,28.0,0,0.0,136000.0,10.0,2264040.0,343.2,2378000.0,317.6
2021-10-25 13:40:15,28.0,0,0.0,272000.0,14.6,2270340.0,343.2,2475100.0,316.8,27.9,0,0.0,140000.0,9.9,2264040.0,342.2,2405300.0,317.4
2021-10-25 13:40:30,28.1,0,0.0,140000.0,9.9,2270340.0,343.2,2405600.0,316.9,27.9,0,0.0,140000.0,10.0,2264220.0,342.2,2395100.0,317.4
2021-10-25 13:40:45,28.2,0,0.0,144000.0,10.0,2270340.0,343.2,2471300.0,316.9,28.0,0,0.0,140000.0,10.0,2264220.0,343.2,2430200.0,317.3
2021-10-25 13:41:00,28.1,0,0.0,152000.0,10.3,2270520.0,343.2,2383700.0,316.1,28.0,0,0.0,144000.0,10.2,2264220.0,343.2,2401900.0,316.4
2021-10-25 13:41:15,28.2,0,0.0,144000.0,10.0,2270520.0,343.2,2449400.0,316.5,28.0,0,0.0,140000.0,10.0,2264220.0,342.2,2373000.0,316.8
2021-10-25 13:41:30,28.1,0,0.0,144000.0,9.9,2270520.0,343.2,2441000.0,315.8,28.0,0,0.0,144000.0,9.9,2264220.0,342.2,2423300.0,316.2
2021-10-25 13:41:45,28.1,0,0.0,148000.0,10.0,2270520.0,343.2,2454000.0,315.4,28.0,0,0.0,144000.0,10.0,2264220.0,342.2,2371600.0,315.7
2021-10-25 13:42:00,28.1,0,0.0,148000.0,10.0,2270520.0,343.2,2413000.0,315.2,28.0,0,0.0,140000.0,9.9,2264220.0,342.2,2408200.0,315.4
2021-10-25 13:42:15,28.1,0,0.0,148000.0,9.8,2270520.0,343.2,1301200.0,314.9,27.9,0,0.0,144000.0,10.0,2264220.0,342.2,2413500.0,315.1
2021-10-25 13:42:30,28.1,0,0.0,152000.0,10.0,2270520.0,343.2,2435000.0,315.4,28.0,0,0.0,148000.0,10.0,2264220.0,342.2,2411800.0,315.7
2021-10-25 13:42:45,28.2,0,0.0,148000.0,9.9,2270520.0,343.2,2432800.0,314.8,28.0,0,0.0,144000.0,10.0,2264220.0,342.2,2381700.0,315.1
2021-10-25 13:43:00,28.1,0,0.0,152000.0,10.1,2270520.0,343.2,2425800.0,314.4,28.0,0,0.0,148000.0,10.0,2264220.0,342.2,2383300.0,314.8
2021-10-25 13:43:15,28.1,0,0.0,140000.0,9.9,2270520.0,343.2,1535300.0,314.7,28.0,0,0.0,148000.0,10.0,2264220.0,342.2,2406000.0,314.6
2021-10-25 13:43:30,28.2,0,0.0,152000.0,10.0,2270520.0,343.2,2454200.0,314.8,28.0,0,0.0,148000.0,10.0,2264400.0,342.2,2408600.0,315.1
2021-10-25 13:43:45,28.1,0,0.0,152000.0,10.0,2270520.0,343.2,2451600.0,314.4,27.9,0,0.0,144000.0,9.9,2264400.0,342.2,2412800.0,314.8
2021-10-25 13:44:00,28.1,0,0.0,152000.0,10.0,2270700.0,343.2,2427100.0,314.7,28.0,0,0.0,140000.0,10.0,2264400.0,342.2,2403800.0,315.1
2021-10-25 13:44:15,27.9,0,0.0,152000.0,9.9,2270700.0,343.2,2404100.0,314.7,27.2,0,0.0,144000.0,9.8,2264400.0,342.2,2406600.0,315.1
2021-10-25 13:44:30,27.9,0,0.0,152000.0,10.1,2270700.0,343.2,2424700.0,314.9,27.9,0,0.0,148000.0,10.0,2264400.0,343.2,2401700.0,315.4
2021-10-25 13:44:45,28.0,0,0.0,148000.0,10.0,2270700.0,343.2,2166000.0,314.6,27.9,0,0.0,152000.0,10.1,2264400.0,343.2,1553400.0,315.1
2021-10-25 13:45:00,28.0,0,0.0,160000.0,10.2,2270700.0,343.2,2456900.0,314.5,27.9,0,0.0,160000.0,10.4,2264400.0,343.2,1620900.0,315.0
2021-10-25 13:45:15,28.0,0,0.0,148000.0,9.9,2270700.0,343.2,2362000.0,314.3,27.9,0,0.0,144000.0,9.9,2264400.0,343.2,1582200.0,315.0
2021-10-25 13:45:30,28.0,0,0.0,160000.0,10.0,2270700.0,343.2,2444200.0,314.4,27.9,0,0.0,148000.0,10.0,2264400.0,343.2,2404200.0,314.8
2021-10-25 13:45:45,28.0,0,0.0,152000.0,9.3,2270700.0,343.2,1094100.0,314.1,27.9,0,0.0,148000.0,9.1,2264400.0,343.2,1069200.0,314.7
2021-10-25 13:46:00,28.0,0,0.0,152000.0,9.9,2270700.0,343.2,2460100.0,314.0,27.9,0,0.0,152000.0,10.2,2264400.0,343.2,2425400.0,314.5
2021-10-25 13:46:15,28.0,0,0.0,152000.0,10.0,2270700.0,343.2,2444600.0,313.9,28.0,0,0.0,148000.0,10.0,2264400.0,342.2,2400200.0,314.6
2021-10-25 13:46:30,28.1,0,0.0,152000.0,9.9,2270700.0,343.2,2482200.0,313.5,28.0,0,0.0,152000.0,9.9,2264400.0,342.2,2406600.0,314.2
2021-10-25 13:46:45,27.4,0,0.0,152000.0,9.9,2270700.0,343.2,2437200.0,313.3,26.7,0,0.0,148000.0,9.9,2264580.0,342.2,2405200.0,313.8
2021-10-25 13:47:00,28.0,0,0.0,156000.0,10.0,2270880.0,343.2,2470100.0,313.1,27.9,0,0.0,148000.0,10.0,2264580.0,342.2,2422400.0,314.2
2021-10-25 13:47:15,27.9,0,0.0,156000.0,10.1,2270880.0,343.2,2418100.0,313.2,27.9,0,0.0,156000.0,10.2,2264580.0,342.2,2256300.0,313.7
2021-10-25 13:47:30,28.0,0,0.0,156000.0,9.9,2270880.0,343.2,2475400.0,312.9,27.9,0,0.0,148000.0,10.0,2264580.0,342.2,2415500.0,313.8
2021-10-25 13:47:45,28.0,0,0.0,156000.0,10.0,2270880.0,343.2,2422100.0,312.8,27.9,0,0.0,152000.0,10.0,2264580.0,342.2,2402300.0,313.4
2021-10-25 13:48:00,28.1,0,0.0,156000.0,10.0,2270880.0,343.2,2441900.0,312.6,28.0,,0.0,148000.0,,2264580.0,342.2,2430600.0,313.3
2021-10-25 13:48:15,28.1,0,0.0,156000.0,10.0,2270880.0,342.2,2430200.0,312.4,28.0,0,0.0,152000.0,10.0,2264580.0,342.2,2442500.0,313.2
2021-10-25 13:48:30,,0,,,10.0,,,2464600.0,312.3,28.0,0,0.0,148000.0,9.9,2264580.0,342.2,2382900.0,313.1
2021-10-25 13:48:45,28.0,0,0.0,156000.0,9.6,2270880.0,342.2,1361600.0,312.6,28.0,0,0.0,152000.0,10.0,2264580.0,342.2,2411000.0,313.0
2021-10-25 13:49:00,28.0,0,0.0,156000.0,9.9,2270880.0,343.2,2420400.0,312.7,27.5,0,0.0,152000.0,9.9,2264580.0,342.2,2422800.0,313.2
2021-10-25 13:49:15,28.1,0,0.0,156000.0,10.0,2270880.0,343.2,2452700.0,312.4,28.0,0,0.0,152000.0,10.0,2264580.0,342.2,2396400.0,312.8
2021-10-25 13:49:30,28.0,0,0.0,160000.0,10.0,2270880.0,343.2,2453300.0,312.1,27.9,0,0.0,152000.0,9.9,2264580.0,342.2,2427400.0,312.8
2021-10-25 13:49:45,28.0,0,0.0,156000.0,10.0,2270880.0,343.2,2427100.0,312.2,27.9,0,0.0,152000.0,10.0,2264760.0,342.2,2427100.0,312.6
2021-10-25 13:50:00,28.1,0,0.0,156000.0,10.0,2271060.0,343.2,2457200.0,311.9,27.9,0,0.0,152000.0,9.9,2264760.0,342.2,2431000.0,312.5
2021-10-25 13:50:15,28.0,0,0.0,160000.0,10.0,2271060.0,343.2,2420600.0,311.7,27.9,0,0.0,152000.0,10.0,2264760.0,342.2,2388500.0,312.4
2021-10-25 13:50:30,28.0,0,0.0,156000.0,10.0,2271060.0,343.2,2474300.0,311.6,28.0,0,0.0,156000.0,9.9,2264760.0,342.2,2401000.0,312.4
2021-10-25 13:50:45,28.0,0,0.0,156000.0,10.0,2271060.0,343.2,2458600.0,311.9,26.9,0,0.0,152000.0,10.0,2264760.0,342.2,2415800.0,312.9
2021-10-25 13:51:00,28.0,0,0.0,160000.0,9.9,2271060.0,343.2,2422100.0,311.7,27.9,0,0.0,152000.0,9.9,2264760.0,342.2,2391900.0,312.4
2021-10-25 13:51:15,28.0,0,0.0,156000.0,10.0,2271060.0,343.2,2432300.0,311.5,28.0,0,0.0,160000.0,10.1,2264760.0,342.2,2423500.0,312.1
2021-10-25 13:51:30,28.0,0,0.0,160000.0,10.0,2271060.0,343.2,2467600.0,311.3,27.9,0,0.0,156000.0,9.9,2264760.0,342.2,2428300.0,312.7
2021-10-25 13:51:45,28.1,0,0.0,156000.0,9.9,2271060.0,343.2,2453900.0,311.2,28.0,0,0.0,152000.0,10.0,2264760.0,342.2,2448100.0,312.2
2021-10-25 13:52:00,28.0,0,0.0,160000.0,10.0,2271060.0,343.2,2488000.0,311.1,28.0,0,0.0,152000.0,9.9,2264760.0,342.2,2426300.0,312.1
2021-10-25 13:52:15,28.0,0,0.0,160000.0,10.0,2271060.0,342.2,2447800.0,311.0,27.9,0,0.0,152000.0,10.0,2264760.0,342.2,2383500.0,312.0
2021-10-25 13:52:30,28.0,,0.0,156000.0,,2271060.0,342.2,2425600.0,310.9,27.9,0,0.0,156000.0,9.9,2264760.0,342.2,2414300.0,312.0
2021-10-25 13:52:45,27.6,0,0.0,160000.0,10.0,2271060.0,342.2,2455600.0,311.2,27.8,0,0.0,160000.0,10.2,2264940.0,342.2,2413700.0,311.8
2021-10-25 13:53:00,28.0,0,0.0,160000.0,9.9,2271240.0,343.2,2444700.0,311.0,27.8,0,0.0,156000.0,10.0,2264940.0,342.2,2409800.0,312.5
2021-10-25 13:53:15,28.0,0,0.0,156000.0,10.0,2271240.0,343.2,2460400.0,310.9,28.0,0,0.0,156000.0,10.0,2264940.0,342.2,2406700.0,311.8
2021-10-25 13:53:30,28.0,0,0.0,156000.0,10.0,2271240.0,343.2,2466200.0,310.8,27.9,0,0.0,156000.0,9.9,2264940.0,342.2,2443400.0,311.7
2021-10-25 13:53:45,28.0,0,0.0,160000.0,10.0,2271240.0,343.2,2455600.0,310.7,28.0,0,0.0,152000.0,10.0,2264940.0,342.2,2446000.0,311.7
2021-10-25 13:54:00,28.0,0,0.0,156000.0,10.0,2271240.0,343.2,2445600.0,310.6,,0,,,10.0,,,2383000.0,311.7
2021-10-25 13:54:15,28.1,0,0.0,160000.0,10.0,2271240.0,343.2,2468300.0,310.5,28.0,0,0.0,152000.0,9.9,2264940.0,342.2,2419500.0,311.6
2021-10-25 13:54:30,28.0,0,0.0,156000.0,10.0,2271240.0,343.2,2464100.0,310.5,27.9,0,0.0,152000.0,9.9,2264940.0,342.2,2407400.0,311.6
2021-10-25 13:54:45,28.0,0,0.0,160000.0,10.0,2271240.0,342.2,2448600.0,310.4,27.9,0,0.0,152000.0,9.9,2264940.0,342.2,2450500.0,311.5
2021-10-25 13:55:00,,0,,,9.9,,,2457700.0,310.3,27.9,0,0.0,156000.0,10.0,2264940.0,342.2,2401700.0,311.5
2021-10-25 13:55:15,28.1,0,0.0,160000.0,10.0,2271240.0,342.2,2422800.0,310.3,28.0,0,0.0,156000.0,10.0,2264940.0,342.2,2391800.0,311.4
2021-10-25 13:55:30,28.0,0,0.0,160000.0,9.9,2271240.0,342.2,2477700.0,310.2,28.0,0,0.0,152000.0,10.0,2264940.0,342.2,2420100.0,311.4
2021-10-25 13:55:45,28.0,0,0.0,160000.0,10.0,2271240.0,342.2,2483100.0,310.2,27.9,0,0.0,156000.0,9.9,2265120.0,342.2,2409400.0,311.3
2021-10-25 13:56:00,28.1,0,0.0,160000.0,10.0,2271420.0,342.2,2448100.0,310.1,28.0,0,0.0,152000.0,10.0,2265120.0,342.2,2414000.0,311.3
2021-10-25 13:56:15,28.1,0,0.0,160000.0,10.0,2271420.0,342.2,2435000.0,310.1,28.0,0,0.0,156000.0,10.0,2265120.0,342.2,2431700.0,311.3
2021-10-25 13:56:30,28.0,0,0.0,160000.0,9.9,2271420.0,342.2,2484400.0,310.0,27.9,0,0.0,156000.0,10.0,2265120.0,342.2,2440800.0,311.2
2021-10-25 13:56:45,28.1,0,0.0,160000.0,10.0,2271420.0,342.2,2456400.0,310.0,28.0,0,0.0,152000.0,9.9,2265120.0,342.2,2424900.0,311.1
2021-10-25 13:57:00,28.1,0,0.0,160000.0,9.9,2271420.0,342.2,2423000.0,310.0,27.9,0,0.0,156000.0,9.9,2265120.0,342.2,2406100.0,311.1
2021-10-25 13:57:15,28.1,0,0.0,160000.0,10.0,2271420.0,342.2,2486700.0,309.9,28.0,0,0.0,156000.0,9.9,2265120.0,342.2,2421000.0,311.1
2021-10-25 13:57:30,28.1,0,0.0,160000.0,10.0,2271420.0,342.2,2452600.0,309.9,28.0,0,0.0,156000.0,10.0,2265120.0,342.2,2402800.0,311.0
2021-10-25 13:57:45,28.1,0,0.0,160000.0,10.0,2271420.0,342.2,2460500.0,309.8,28.0,0,0.0,156000.0,9.9,2265120.0,342.2,2389000.0,311.0
2021-10-25 13:58:00,28.1,0,0.0,160000.0,10.0,2271420.0,342.2,2443200.0,309.8,,0,,,9.9,,,2388200.0,310.9
2021-10-25 13:58:15,28.1,0,0.0,160000.0,10.0,2271420.0,342.2,2470000.0,309.8,28.0,0,0.0,156000.0,10.0,2265120.0,342.2,2410400.0,310.9
2021-10-25 13:58:30,28.1,0,0.0,160000.0,9.9,2271420.0,342.2,2430800.0,309.7,27.9,0,0.0,156000.0,9.9,2265120.0,342.2,2418600.0,310.9
2021-10-25 13:58:45,28.1,0,0.0,160000.0,9.9,2271420.0,342.2,2480300.0,309.7,28.0,0,0.0,156000.0,10.0,2265300.0,342.2,2410100.0,310.8
2021-10-25 13:59:00,28.1,0,0.0,160000.0,9.9,2271600.0,342.2,2455600.0,309.7,,0,,,9.9,,,2448500.0,310.8
2021-10-25 13:59:15,28.1,0,0.0,160000.0,10.0,2271600.0,342.2,2487800.0,309.6,28.0,0,0.0,156000.0,9.9,2265300.0,342.2,2430700.0,310.8
2021-10-25 13:59:30,28.1,0,0.0,164000.0,10.0,2271600.0,342.2,2455900.0,309.6,28.0,0,0.0,156000.0,10.0,2265300.0,342.2,2422700.0,310.7
2021-10-25 13:59:45,28.1,0,0.0,160000.0,10.0,2271600.0,342.2,2454100.0,309.5,28.0,0,0.0,156000.0,10.0,2265300.0,342.2,2397400.0,310.7
2021-10-25 14:00:00,28.1,0,0.0,164000.0,9.9,2271600.0,342.2,2439400.0,309.5,,0,,,10.0,,,2421000.0,310.7
2021-10-25 14:00:15,28.0,0,0.0,160000.0,10.0,2271600.0,342.2,2458100.0,309.5,28.0,0,0.0,156000.0,9.9,2265300.0,342.2,2412800.0,310.6
2021-10-25 14:00:30,28.1,0,0.0,160000.0,9.9,2271600.0,342.2,2460300.0,309.4,28.0,0,0.0,156000.0,10.0,2265300.0,342.2,2432400.0,310.6
2021-10-25 14:00:45,28.1,0,0.0,164000.0,9.9,2271600.0,342.2,2434100.0,309.5,28.0,0,0.0,152000.0,9.9,2265300.0,342.2,2445400.0,310.6
2021-10-25 14:01:00,28.2,0,0.0,160000.0,10.0,2271600.0,342.2,2476300.0,309.4,,0,,,10.0,,,2392700.0,310.6
2021-10-25 14:01:15,28.1,0,0.0,160000.0,10.0,2271600.0,342.2,2452300.0,309.4,28.0,0,0.0,156000.0,10.0,2265300.0,342.2,2403300.0,310.5
2021-10-25 14:01:30,28.1,0,0.0,160000.0,10.0,2271600.0,342.2,2459100.0,309.3,,0,,,10.0,,,2416900.0,310.5
2021-10-25 14:01:45,28.1,0,0.0,164000.0,10.0,2271600.0,342.2,2438600.0,309.3,28.0,0,0.0,156000.0,10.0,2265480.0,342.2,2416300.0,310.5
2021-10-25 14:02:00,28.1,0,0.0,160000.0,10.0,2271780.0,342.2,2437400.0,309.3,28.0,0,0.0,156000.0,9.9,2265480.0,342.2,2449700.0,310.4
2021-10-25 14:02:15,28.2,0,0.0,160000.0,10.0,2271780.0,343.2,2481000.0,309.3,28.0,0,0.0,156000.0,10.0,2265480.0,342.2,2396400.0,310.4
2021-10-25 14:02:30,28.1,0,0.0,160000.0,9.9,2271780.0,342.2,2486200.0,309.2,,0,,,9.9,,,2418300.0,310.4
2021-10-25 14:02:45,28.1,0,0.0,160000.0,10.0,2271780.0,343.2,2450200.0,309.2,28.0,0,0.0,156000.0,10.0,2265480.0,342.2,2422800.0,310.3
2021-10-25 14:03:00,28.2,0,0.0,164000.0,9.9,2271780.0,343.2,2445100.0,309.2,,0,,,9.9,,,2419400.0,310.3
2021-10-25 14:03:15,28.2,0,0.0,160000.0,10.0,2271780.0,343.2,2438400.0,309.2,28.0,0,0.0,156000.0,10.0,2265480.0,342.2,2423700.0,310.3
2021-10-25 14:03:30,,0,,,9.9,,,2467000.0,309.1,28.0,0,0.0,160000.0,9.9,2265480.0,342.2,2414100.0,310.3
2021-10-25 14:03:45,28.1,0,0.0,160000.0,9.9,2271780.0,343.2,2487800.0,309.1,28.0,0,0.0,156000.0,10.0,2265480.0,342.2,2412300.0,310.2
2021-10-25 14:04:00,28.2,0,0.0,160000.0,10.0,2271780.0,343.2,2459900.0,309.1,,0,,,10.0,,,2423500.0,310.2
2021-10-25 14:04:15,28.2,0,0.0,160000.0,10.0,2271780.0,343.2,2455200.0,309.1,28.0,0,0.0,156000.0,10.0,2265480.0,342.2,2452400.0,310.2
2021-10-25 14:04:30,28.1,0,0.0,160000.0,10.0,2271780.0,343.2,2463500.0,309.0,27.9,0,0.0,156000.0,10.0,2265480.0,342.2,2433700.0,310.2
2021-10-25 14:04:45,28.1,0,0.0,164000.0,10.0,2271780.0,343.2,2425600.0,309.0,28.0,0,0.0,156000.0,10.0,2265660.0,342.2,2410700.0,310.1
2021-10-25 14:05:00,28.1,0,0.0,160000.0,9.9,2271960.0,343.2,2487000.0,309.0,28.0,0,0.0,160000.0,10.0,2265660.0,342.2,2389700.0,310.0
2021-10-25 14:05:15,28.2,0,0.0,164000.0,10.0,2271960.0,343.2,2464400.0,309.0,28.0,0,0.0,156000.0,10.0,2265660.0,342.2,2404000.0,310.1
2021-10-25 14:05:30,28.1,0,0.0,164000.0,9.9,2271960.0,343.2,2427100.0,308.9,,0,,,10.0,,,2402700.0,310.1
2021-10-25 14:05:45,28.1,0,0.0,160000.0,10.0,2271960.0,343.2,2486500.0,308.9,28.0,0,0.0,156000.0,10.0,2265660.0,342.2,2413600.0,310.1
2021-10-25 14:06:00,28.1,0,0.0,164000.0,10.0,2271960.0,343.2,2455700.0,308.9,,0,,,9.9,,,2422500.0,310.0
2021-10-25 14:06:15,28.2,0,0.0,160000.0,10.0,2271960.0,343.2,2454200.0,308.9,28.0,0,0.0,156000.0,10.0,2265660.0,342.2,2424100.0,310.0
2021-10-25 14:06:30,28.1,0,0.0,160000.0,10.0,2271960.0,343.2,2443300.0,308.8,28.0,0,0.0,160000.0,9.9,2265660.0,342.2,2418600.0,310.0
2021-10-25 14:06:45,28.1,0,0.0,160000.0,10.0,2271960.0,343.2,2491900.0,308.8,28.0,0,0.0,160000.0,9.9,2265660.0,342.2,2419500.0,309.9
2021-10-25 14:07:00,27.0,0,0,8000.0,0.9,2271960.0,343.2,839300.0,316.1,27.0,0,0,0,0.9,2265660.0,342.2,840400.0,309.8
2021-10-25 14:07:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:07:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:07:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:08:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:08:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:08:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:08:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:09:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:09:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:09:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:09:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:10:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:10:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:10:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:10:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:11:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:11:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:11:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:11:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:12:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:12:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:12:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:12:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:13:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:13:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:13:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:13:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:14:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:14:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:14:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:14:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:15:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:15:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:15:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:15:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:16:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:16:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:16:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:16:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:17:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:17:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:17:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:17:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:18:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:18:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:18:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:18:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:19:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:19:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:19:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:19:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:20:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:20:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:20:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:20:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:21:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:21:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:21:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:21:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:22:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:22:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:22:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:22:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:23:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:23:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:23:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:23:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:24:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:24:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:24:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:24:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:25:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:25:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:25:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:25:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:26:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:26:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:26:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:26:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:27:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:27:15,,,,,,,,,,,,,,,,,,
2021-10-25 14:27:30,,,,,,,,,,,,,,,,,,
2021-10-25 14:27:45,,,,,,,,,,,,,,,,,,
2021-10-25 14:28:00,,,,,,,,,,,,,,,,,,
2021-10-25 14:28:15,27.9,0,0.0,204000.0,10.0,2271960.0,336.2,2471500.0,308.9,27.6,0,0.0,192000.0,10.0,2265660.0,337.2,2407900.0,309.5
2021-10-25 14:28:30,28.0,0,0.0,200000.0,9.9,2271960.0,336.2,2435100.0,309.2,27.7,0,0.0,188000.0,10.0,2265660.0,336.2,2417300.0,310.0
2021-10-25 14:28:45,28.1,0,0.0,196000.0,9.9,2271960.0,336.2,2455600.0,308.9,27.9,0,0.0,184000.0,9.9,2265840.0,337.2,2444900.0,310.0
2021-10-25 14:29:00,28.1,0,0.0,196000.0,10.0,2272140.0,336.2,2448000.0,308.7,27.9,0,0.0,180000.0,9.9,2265840.0,337.2,2419700.0,310.0
2021-10-25 14:29:15,28.1,0,0.0,192000.0,9.9,2272140.0,336.2,2448300.0,308.7,27.9,0,0.0,180000.0,10.0,2265840.0,337.2,2455000.0,310.0
2021-10-25 14:29:30,28.2,0,0.0,192000.0,10.0,2272140.0,336.2,2464800.0,308.6,,0,,,10.0,,,2416900.0,310.0
2021-10-25 14:29:45,28.0,0,0.0,192000.0,9.9,2272140.0,336.2,2461500.0,308.6,28.0,0,0.0,180000.0,9.8,2265840.0,337.2,2379600.0,310.0
2021-10-25 14:30:00,27.5,0,0.0,192000.0,10.1,2272140.0,336.2,2462600.0,308.9,27.8,0,0.0,176000.0,10.1,2265840.0,337.2,2418300.0,310.0
2021-10-25 14:30:15,28.0,0,0.0,192000.0,10.0,2272140.0,337.2,2440900.0,309.1,27.9,0,0.0,188000.0,10.3,2265840.0,338.2,966800.0,310.1
